# 0 [K coefficient in SI units, i.e. in W/m/K]
# Mu(eV) T(K) N(#carriers) K_xx K_xy K_xz K_yy K_yz K_zz
# T(K) = 300.000 Npoints =     301 V(cm^3) =  1.145E-21
  -4.440   300.000    1.586E-03    9.3539674E-01   -7.6020970E-13   -9.4073592E-10    9.3539674E-01    1.6293893E-09    2.4825631E-01
  -4.430   300.000    1.299E-03    7.6022594E-01   -1.0910035E-12   -8.2694912E-10    7.6022594E-01    1.4323074E-09    2.0630072E-01
  -4.420   300.000    1.056E-03    6.1302689E-01   -1.5636273E-12   -7.0863563E-10    6.1302689E-01    1.2273846E-09    1.7184285E-01
  -4.410   300.000    8.489E-04    4.9849909E-01   -2.2403893E-12   -6.0708384E-10    4.9849909E-01    1.0514934E-09    1.4368649E-01
  -4.400   300.000    6.745E-04    4.1555216E-01   -3.2104480E-12   -5.2683943E-10    4.1555216E-01    9.1250735E-10    1.2055406E-01
  -4.390   300.000    5.298E-04    3.5768969E-01   -4.5968911E-12   -4.6061592E-10    3.5768969E-01    7.9780593E-10    1.0129139E-01
  -4.380   300.000    4.119E-04    3.1574158E-01   -6.5795870E-12   -3.9845170E-10    3.1574158E-01    6.9013521E-10    8.5014724E-02
  -4.370   300.000    3.176E-04    2.8138737E-01   -9.4151991E-12   -3.3507309E-10    2.8138737E-01    5.8036091E-10    7.1144534E-02
  -4.360   300.000    2.431E-04    2.4935933E-01   -1.3465255E-11   -2.7180024E-10    2.4935933E-01    4.7076968E-10    5.9335065E-02
  -4.350   300.000    1.847E-04    2.1761371E-01   -1.9249333E-11   -2.1357992E-10    2.1761371E-01    3.6992959E-10    4.9359449E-02
  -4.340   300.000    1.391E-04    1.8625237E-01   -2.7507467E-11   -1.6477912E-10    1.8625237E-01    2.8540448E-10    4.1012247E-02
  -4.330   300.000    1.035E-04    1.5627313E-01   -3.9288556E-11   -1.2694019E-10    1.5627313E-01    2.1986582E-10    3.4063434E-02
  -4.320   300.000    7.603E-05    1.2872214E-01   -5.6089220E-11   -9.9000724E-11    1.2872214E-01    1.7147349E-10    2.8265095E-02
  -4.310   300.000    5.507E-05    1.0431147E-01   -8.0037249E-11   -7.8648292E-11    1.0431147E-01    1.3622223E-10    2.3386505E-02
  -4.300   300.000    3.935E-05    8.3347223E-02   -1.1415153E-10   -6.3535745E-11    8.3347223E-02    1.1004667E-10    1.9245613E-02
  -4.290   300.000    2.777E-05    6.5803000E-02   -1.6272402E-10   -5.1889176E-11    6.5802999E-02    8.9874337E-11    1.5717804E-02
  -4.280   300.000    1.940E-05    5.1433124E-02   -2.3184058E-10   -4.2602132E-11    5.1433124E-02    7.3788791E-11    1.2723605E-02
  -4.270   300.000    1.344E-05    3.9875262E-02   -3.3013384E-10   -3.5076651E-11    3.9875262E-02    6.0754342E-11    1.0208754E-02
  -4.260   300.000    9.248E-06    3.0726416E-02   -4.6983602E-10   -2.9019194E-11    3.0726416E-02    5.0262568E-11    8.1282040E-03
  -4.250   300.000    6.323E-06    2.3592228E-02   -6.6826396E-10   -2.4289262E-11    2.3592228E-02    4.2070123E-11    6.4380508E-03
  -4.240   300.000    4.290E-06    1.8115242E-02   -9.4992117E-10   -2.0816868E-11    1.8115241E-02    3.6055789E-11    5.0938874E-03
